Bearing_No,Rotational_Velocity ,Radial_Load,Axial_Load,Dynamic_Load_Rating,Satic_Load_Ratimg,Limitng_speed,Shaft_Diameter,Bearing_outside_Diameter,Bearing_Width,MIN_Deformation,MAX_Deformation,AVG_Deformation,Deformation_On_Ball_MIN,Deformation_On_Ball_MAX,Deformation_On_Ball_AVG,MIN_Stress,MAX_Stress,AVG_Stress,Stress_On_Ball_MIN,Stress_On_Ball_MAX,Stress_On_Ball_AVG,Frictional_Stress_MIN,Frictional_Stress_MAX,Frictional_Stress_AVG,MIN_Pressure,MAX_Pressure,AVG_Pressure,,,
6000,8097.7,-220.42,-30.663,4550,1970,36000,10,26,8,1.27E-15,1.6473,0.40062,1.13E-03,0.32334,0.17365,1.23E-02,38.882,2.4577,0.44294,26.596,3.4524,0,6.2885,0.36293,0,62.885,4.0455,,,
6000,8421.4,-230.44,-31.647,4550,1970,36000,10,26,8,2.41E-15,1.7106,0.41357,1.13E-03,0.32342,0.17446,1.24E-02,39.196,2.4898,0.45078,26.625,3.4977,0,6.2908,0.36905,0,62.908,4.0984,,,
6000,8745.1,-240.46,-32.631,4550,1970,36000,10,26,8,2.01E-15,1.7739,0.42628,1.15E-03,0.32343,0.17471,1.25E-02,39.17,2.5001,0.45501,26.655,3.5122,0,6.2878,0.37021,0,62.878,4.1149,,,
6000,9068.8,-250.48,-33.614,4550,1970,36000,10,26,8,5.52E-15,1.8373,0.43895,1.15E-03,0.32343,0.17485,1.25E-02,39.19,2.5053,0.45633,26.661,3.5197,0,6.2865,0.37015,0,62.865,4.1239,,,
6000,9392.5,-260.5,-34.598,4550,1970,36000,10,26,8,2.44E-15,1.9006,0.45158,1.15E-03,0.32343,0.17491,1.25E-02,39.195,2.5077,0.45705,26.662,3.523,0,6.2855,0.37024,0,62.855,4.1276,,,
6000,9716.2,-270.52,-35.582,4550,1970,36000,10,26,8,1.37E-15,1.9639,0.46421,1.15E-03,0.32342,0.17494,1.25E-02,39.194,2.5093,0.45715,26.663,3.5252,0,6.2849,0.37044,0,62.849,4.1301,,,
6000,10039.9,-280.54,-36.566,4550,1970,36000,10,26,8,1.84E-15,2.0272,0.47967,1.23E-03,0.33566,0.18177,1.34E-02,42.561,2.8021,0.50454,29.313,3.9386,0,6.8479,0.42358,0,68.479,4.6015,,,
6000,10363.6,-290.56,-37.55,4550,1970,36000,10,26,8,2.21E-15,2.0905,0.49084,1.20E-03,0.32899,0.17834,1.29E-02,40.993,2.6493,0.47606,27.854,3.7227,0,6.5798,0.38617,0,65.798,4.3549,,,
6000,10687.3,-300.58,-38.534,4550,1970,36000,10,26,8,4.04E-15,2.1538,0.50584,1.24E-03,0.33841,0.18405,1.33E-02,43.571,2.8991,0.52133,30.077,4.0748,0,7.0756,0.44057,0,70.756,4.7654,,,
6000,11011,-310.6,-39.518,4550,1970,36000,10,26,8,2.37E-15,2.2172,0.51646,1.21E-03,0.32987,0.1793,1.29E-02,41.337,2.6884,0.48567,28.04,3.7775,0,6.637,0.388,0,66.37,4.421,,,
6000,11334.7,-320.62,-40.502,4550,1970,36000,10,26,8,2.01E-15,2.2805,0.5313,1.25E-03,0.33831,0.18462,1.34E-02,43.743,2.9264,0.52741,30.212,4.1135,0,7.1009,0.44443,0,71.009,4.8059,,,
6000,11658.4,-330.64,-41.486,4550,1970,36000,10,26,8,8.30E-15,2.3438,0.54518,1.26E-03,0.34451,0.18768,1.40E-02,46.765,3.0762,0.54709,31.996,4.3242,0,7.3513,0.46698,0,73.513,5.044,,,
6000,11982.1,-340.66,-42.47,4550,1970,36000,10,26,8,2.61E-16,2.4071,0.55497,1.20E-03,0.33209,0.18093,1.30E-02,42.203,2.7575,0.49868,28.597,3.8746,0,6.7769,0.39486,0,67.769,4.5345,,,
6000,12305.8,-350.68,-43.454,4550,1970,36000,10,26,8,9.77E-15,2.4704,0.57304,1.46E-03,0.3542,0.19399,1.51E-02,50.458,3.4088,0.59172,35.566,4.7946,0,7.8313,0.51814,0,78.313,5.567,,,
6000,12629.5,-360.7,-44.438,4550,1970,36000,10,26,8,5.64E-15,2.5338,0.5811,1.36E-03,0.33585,0.18312,1.36E-02,43.11,2.8409,0.52182,29.582,3.9902,0,6.9619,0.40984,0,69.619,4.6792,,,
6000,12953.2,-370.72,-45.422,4550,1970,36000,10,26,8,1.09E-14,2.5971,0.59891,1.52E-03,0.35724,0.19554,1.56E-02,51.35,3.5022,0.60975,36.643,4.9264,0,7.9931,0.52962,0,79.931,5.7018,,,
6000,13276.9,-380.74,-46.406,4550,1970,36000,10,26,8,1.45E-15,2.6604,0.60654,1.38E-03,0.33558,0.18363,1.33E-02,43.378,2.8592,0.52554,29.745,4.015,0,6.9997,0.41268,0,69.997,4.7112,,,
6000,13600.6,-390.76,-47.39,4550,1970,36000,10,26,8,7.53E-15,2.7237,0.62426,1.50E-03,0.35682,0.19586,1.56E-02,51.551,3.5194,0.61264,36.824,4.9512,0,8.0295,0.53193,0,80.295,5.7318,,,
6000,13924.3,-400.78,-48.373,4550,1970,36000,10,26,8,8.50E-15,2.787,0.63562,1.37E-03,0.35057,0.19288,1.49E-02,50.209,3.3534,0.59781,35.449,4.7151,0,7.7172,0.49443,0,77.172,5.4521,,,
6000,14248,-410.8,-49.357,4550,1970,36000,10,26,8,1.49E-14,2.8503,0.64783,1.36E-03,0.34971,0.19192,1.47E-02,49.235,3.2912,0.59197,34.662,4.6269,0,7.6845,0.48336,0,76.845,5.3731,,,
6000,14571.7,-420.82,-50.341,4550,1970,36000,10,26,8,6.77E-15,2.9137,0.66034,1.34E-03,0.34934,0.19169,1.46E-02,49.216,3.2793,0.58869,34.564,4.61,0,7.6717,0.48052,0,76.717,5.3541,,,
6000,14895.4,-430.84,-51.325,4550,1970,36000,10,26,8,4.35E-15,2.977,0.6729,1.34E-03,0.34922,0.19156,1.46E-02,49.214,3.2726,0.58755,34.543,4.6005,0,7.6671,0.47946,0,76.671,5.3441,,,
6000,15219.1,-440.86,-52.309,4550,1970,36000,10,26,8,9.83E-15,3.0403,0.68553,1.35E-03,0.34921,0.19162,1.46E-02,49.211,3.2741,0.58715,34.538,4.6024,0,7.6809,0.4802,0,76.809,5.3477,,,
6000,15542.8,-450.88,-53.293,4550,1970,36000,10,26,8,6.85E-15,3.1036,0.6981,1.35E-03,0.34916,0.19152,1.46E-02,49.209,3.2687,0.58702,34.536,4.5948,0,7.6697,0.47886,0,76.697,5.3397,,,
6000,15866.5,-460.9,-54.277,4550,1970,36000,10,26,8,2.47E-15,3.1669,0.71072,1.35E-03,0.34914,0.19154,1.46E-02,49.209,3.2688,0.58697,34.534,4.5947,0,7.6661,0.47899,0,76.661,5.3414,,,
6000,16190.2,-470.92,-55.261,4550,1970,36000,10,26,8,5.98E-15,3.2303,0.72332,1.35E-03,0.34913,0.19152,1.46E-02,49.208,3.2694,0.58696,34.533,4.5955,0,7.6804,0.47903,0,76.804,5.3401,,,
6000,16513.9,-480.94,-56.245,4550,1970,36000,10,26,8,2.71E-14,3.2936,0.73594,1.35E-03,0.34913,0.19157,1.46E-02,49.207,3.2707,0.58696,34.532,4.5971,0,7.6698,0.47926,0,76.698,5.343,,,
6000,16837.6,-490.96,-57.229,4550,1970,36000,10,26,8,4.93E-15,3.3569,0.75271,1.67E-03,0.36617,0.20151,1.78E-02,56.513,3.9589,0.67756,40.576,5.5691,0,8.7622,0.58228,0,87.622,6.3031,,,
6000,17161.3,-500.98,-58.213,4550,1970,36000,10,26,8,4.46E-15,3.4202,0.76252,1.43E-03,0.35452,0.1948,1.58E-02,52.876,3.4784,0.61397,37.039,4.89,0,7.8958,0.49938,0,78.958,5.6147,,,
6000,17485,-511,-59.197,4550,1970,36000,10,26,8,3.48E-15,3.4835,0.77422,1.44E-03,0.35201,0.19264,1.49E-02,50.138,3.3324,0.59916,35.225,4.6833,0,7.7163,0.47344,0,77.163,5.4255,,,
6000,17808.7,-521.02,-60.181,4550,1970,36000,10,26,8,8.08E-15,3.5468,0.79078,1.72E-03,0.36862,0.2021,1.81E-02,57.019,4.0139,0.69522,40.837,5.6464,0,8.7849,0.58762,0,87.849,6.3616,,,
6000,18132.4,-531.04,-61.165,4550,1970,36000,10,26,8,5.70E-15,3.6102,0.80052,1.42E-03,0.35555,0.19523,1.58E-02,52.864,3.5035,0.62136,37.102,4.9247,0,7.9051,0.50226,0,79.051,5.6472,,,
6000,18456.1,-541.06,-62.149,4550,1970,36000,10,26,8,1.21E-15,3.6735,0.81208,1.46E-03,0.35107,0.19271,1.51E-02,50.04,3.3354,0.59714,35.252,4.6869,0,7.7234,0.47189,0,77.234,5.4283,,,
6000,18779.8,-551.08,-63.133,4550,1970,36000,10,26,8,7.88E-15,3.7368,0.82862,1.72E-03,0.36798,0.20213,1.81E-02,56.854,4.0162,0.69273,40.85,5.6496,0,8.7866,0.58709,0,87.866,6.3644,,,
6000,19103.5,-561.1,-64.116,4550,1970,36000,10,26,8,5.09E-15,3.8001,0.83839,1.42E-03,0.35526,0.19532,1.58E-02,52.858,3.5077,0.6207,37.096,4.93,0,7.908,0.504,0,79.08,5.6533,,,
6000,19427.2,-571.12,-65.1,4550,1970,36000,10,26,8,9.60E-15,3.8634,0.85099,1.96E-03,0.3696,0.19531,5.71E-04,50.019,2.6558,8.89E-04,35.246,3.7082,0,7.7244,0.37464,0,77.244,4.2914,,,
6000,19750.9,-581.14,-66.084,4550,1970,36000,10,26,8,2.29E-14,3.9268,0.85628,2.82E-03,0.44856,0.17779,6.57E-07,31.292,1.515,6.57E-07,19.544,2.0793,0,6.7509,0.22778,0,67.509,2.6107,,,
6000,20074.6,-591.16,-67.068,4550,1970,36000,10,26,8,9.14E-15,3.9901,0.87612,1.82E-03,0.4595,0.1951,3.93E-07,50.316,2.3932,3.93E-07,33.547,3.3409,0,8.5767,0.31924,0,85.767,3.9121,,,
6000,20398.3,-601.18,-68.052,4550,1970,36000,10,26,8,2.49E-15,4.0534,0.87725,2.36E-03,0.41832,0.16765,1.15E-05,29.448,1.0488,1.15E-05,18.248,1.4113,0,4.8645,0.14098,0,48.645,1.6508,,,
6000,20722,-611.2,-69.036,4550,1970,36000,10,26,8,6.06E-16,4.1167,0.87177,2.35E-03,0.28416,0.12436,2.99E-07,30.386,0.84632,2.99E-07,18.882,1.114,0,4.9695,0.11357,0,49.695,1.3096,,,
6000,21045.7,-621.22,-70.02,4550,1970,36000,10,26,8,7.14E-17,4.18,0.87083,3.58E-04,0.28344,9.19E-02,2.70E-07,30.108,0.8405,2.70E-07,18.712,1.1048,0,4.9415,0.11268,0,49.415,1.2992,,,
6000,21369.4,-631.24,-71.004,4550,1970,36000,10,26,8,7.70E-19,4.2433,0.87956,3.43E-07,0.28207,8.27E-02,9.43E-12,24.693,0.44309,9.43E-12,17.574,0.52412,0,4.1818,5.36E-02,0,41.818,0.6156,,,
6000,21692.45,-641.27,-71.988,4550,1970,36000,10,26,8,3.82E-19,4.3067,0.88079,1.18E-09,0.27992,5.54E-02,5.63E-14,24.575,0.44107,5.63E-14,17.487,0.5206,0,4.1583,5.33E-02,0,41.583,0.61005,,,
6000,22016.15,-651.29,-72.972,4550,1970,36000,10,26,8,1.42E-18,4.37,0.89246,3.04E-10,0.2853,5.32E-02,8.15E-15,25.908,0.28091,8.15E-15,18.506,0.2885,0,4.4171,3.02E-02,0,44.171,0.34619,,,
6000,22339.85,-661.31,-73.956,4550,1970,36000,10,26,8,7.90E-18,4.4333,0.90361,2.37E-11,0.30082,4.97E-02,7.76E-16,9.1045,9.70E-02,7.76E-16,4.0311,1.30E-02,0,1.1826,3.02E-03,0,12.612,3.73E-02,,,
6000,22663.55,-671.33,-74.94,4550,1970,36000,10,26,8,2.56E-23,4.4966,0.91422,6.30E-12,0.29891,4.49E-02,4.30E-16,2.7244,8.40E-02,4.30E-16,0.30152,1.05E-03,0,6.13E-02,1.11E-04,0,0.71396,1.60E-03,,,
6000,22987.25,-681.35,-75.924,4550,1970,36000,10,26,8,1.83E-24,4.5599,0.92428,7.79E-11,0.28738,3.88E-02,2.87E-15,2.7597,8.41E-02,2.87E-15,6.09E-02,1.93E-04,0,2.04E-02,3.36E-05,0,0.51116,5.14E-04,,,
6000,23310.95,-691.37,-76.908,4550,1970,36000,10,26,8,3.89E-23,4.6233,0.93381,2.19E-11,0.22664,3.14E-02,2.73E-15,2.795,8.58E-02,2.73E-15,0.43661,6.33E-04,0,0.34951,7.27E-04,0,3.4951,8.88E-03,,,
6000,23634.65,-701.39,-77.892,4550,1970,36000,10,26,8,1.44E-23,4.6866,0.94673,7.84E-16,0.18757,3.22E-02,7.74E-20,2.8303,8.62E-02,7.74E-20,3.14E-02,1.91E-04,0,4.16E-02,4.53E-05,0,0.92179,8.08E-04,,,
6000,23958.35,-711.41,-78.876,4550,1970,36000,10,26,8,1.48E-22,4.7499,0.9564,3.34E-13,0.1383,2.52E-02,5.29E-17,2.8656,8.71E-02,5.29E-17,1.34E-02,2.95E-05,0,3.93E-02,5.61E-05,0,0.39263,6.64E-04,,,
6000,24282.05,-721.43,-79.859,4550,1970,36000,10,26,8,1.04E-23,4.8132,0.96758,4.15E-13,0.1247,2.17E-02,3.72E-17,2.9009,8.83E-02,3.72E-17,2.11E-02,8.91E-05,0,1.64E-02,2.14E-05,0,0.24845,2.70E-04,,,
6000,24605.75,-731.45,-80.843,4550,1970,36000,10,26,8,4.66E-23,4.8765,0.9778,2.48E-13,0.123,1.60E-02,7.28E-17,2.9362,8.93E-02,7.28E-17,1.46E-02,4.42E-05,0,0.20569,3.57E-04,0,2.6404,5.54E-03,,,
6000,24929.45,-741.47,-81.827,4550,1970,36000,10,26,8,1.03E-23,4.9398,0.99111,2.15E-13,0.12475,1.77E-02,7.16E-18,2.9715,9.06E-02,7.16E-18,9.37E-02,2.24E-04,0,3.98E-02,3.17E-05,0,0.40652,4.50E-04,,,
6000,25253.15,-751.49,-82.811,4550,1970,36000,10,26,8,4.34E-23,5.0032,1.0031,2.62E-13,0.12145,1.62E-02,3.91E-16,3.0068,9.14E-02,3.91E-16,2.59E-02,5.99E-05,0,2.02E-02,2.97E-05,0,0.4025,4.30E-04,,,
6000,25576.85,-761.51,-83.795,4550,1970,36000,10,26,8,5.33E-24,5.0665,1.0154,1.86E-13,0.12036,1.54E-02,3.24E-17,3.0421,9.25E-02,3.24E-17,1.13E-02,2.12E-05,0,1.84E-02,1.49E-05,0,0.18448,1.94E-04,,,
6000,25900.55,-771.53,-84.779,4550,1970,36000,10,26,8,1.02E-23,5.1298,1.0274,2.70E-13,0.11987,1.39E-02,4.78E-17,3.0774,9.36E-02,4.78E-17,9.37E-03,2.75E-05,0,1.17E-02,2.42E-05,0,0.11676,2.82E-04,,,
6000,26224.25,-781.55,-85.763,4550,1970,36000,10,26,8,9.21E-25,5.1931,1.0396,3.12E-13,9.53E-02,1.31E-02,7.39E-18,3.1127,9.46E-02,7.39E-18,5.74E-03,1.35E-05,0,2.10E-03,2.61E-06,0,4.34E-02,4.09E-05,,,
6000,26547.95,-791.57,-86.747,4550,1970,36000,10,26,8,2.53E-23,5.2564,1.051,1.43E-13,7.18E-02,1.01E-02,1.26E-16,3.148,9.57E-02,1.26E-16,5.88E-03,8.78E-06,0,7.46E-02,5.44E-05,0,1.0565,7.83E-04,,,
6000,26871.65,-801.59,-87.731,4550,1970,36000,10,26,8,9.06E-24,5.3198,1.0645,1.35E-13,6.95E-02,1.22E-02,9.83E-17,3.1833,9.68E-02,9.83E-17,8.34E-03,2.39E-05,0,3.84E-02,2.57E-05,0,0.38438,2.57E-04,,,
6000,27195.35,-811.61,-88.715,4550,1970,36000,10,26,8,6.38E-24,5.3831,1.0757,1.55E-16,6.64E-02,8.83E-03,0,3.2186,9.78E-02,0,1.29E-02,2.26E-05,0,1.07E-02,7.50E-06,0,0.10744,7.50E-05,,,
6000,27519.05,-821.63,-89.699,4550,1970,36000,10,26,8,1.16E-23,5.4464,1.0863,1.11E-14,4.03E-02,4.20E-03,1.49E-18,3.254,9.89E-02,1.49E-18,1.13E-03,1.36E-06,0,0.12773,6.35E-05,0,1.2773,6.35E-04,,,
6000,27842.75,-831.65,-90.683,4550,1970,36000,10,26,8,1.51E-24,5.5097,1.0989,5.32E-14,4.08E-02,4.05E-03,3.28E-17,3.2893,1.00E-01,3.28E-17,4.61E-03,3.81E-06,0,1.74E-03,1.78E-06,0,5.40E-02,5.21E-05,,,
6000,28166.45,-841.67,-91.667,4550,1970,36000,10,26,8,6.64E-25,5.573,1.1113,2.62E-14,4.04E-02,3.64E-03,4.05E-17,3.3246,0.10103,4.05E-17,5.52E-04,9.08E-07,0,5.17E-03,4.73E-06,0,6.11E-02,5.29E-05,,,
6000,28490.15,-851.69,-92.651,4550,1970,36000,10,26,8,6.50E-24,5.6364,1.1239,3.92E-14,3.98E-02,3.51E-03,1.42E-18,3.3599,0.10211,1.42E-18,1.05E-03,1.21E-06,0,1.62E-04,8.08E-08,0,1.62E-03,8.08E-07,,,
6000,28813.85,-861.71,-93.635,4550,1970,36000,10,26,8,3.36E-24,5.6997,1.1393,1.51E-14,8.71E-02,1.03E-02,3.09E-17,3.3952,0.10353,3.09E-17,0.14264,3.14E-04,0,1.9294,3.15E-03,0,19.294,3.15E-02,,,
6000,29137.55,-871.73,-94.618,4550,1970,36000,10,26,8,8.41E-25,5.763,1.1516,2.67E-14,8.04E-02,9.53E-03,1.12E-17,3.4305,0.10434,1.12E-17,2.60E-02,6.11E-05,0,5.70E-02,7.62E-05,0,0.60955,9.21E-04,,,
6000,29461.25,-881.75,-95.602,4550,1970,36000,10,26,8,4.49E-24,5.8263,1.1634,4.28E-17,5.56E-02,7.67E-03,0,3.4658,0.10535,0,9.45E-03,2.26E-05,0,1.59E-02,1.33E-05,0,0.15949,1.33E-04,,,
6000,29784.95,-891.77,-96.586,4550,1970,36000,10,26,8,1.65E-23,5.8896,1.1756,3.13E-13,5.26E-02,6.69E-03,3.32E-17,3.5011,0.10643,3.32E-17,2.31E-02,2.72E-05,0,2.48E-02,2.68E-05,0,0.58128,8.29E-04,,,
6000,30108.65,-901.79,-97.57,4550,1970,36000,10,26,8,3.88E-24,5.9529,1.1882,5.15E-14,4.84E-02,6.47E-03,1.28E-17,3.5364,0.10748,1.28E-17,8.85E-03,7.64E-06,0,7.16E-03,1.25E-05,0,7.41E-02,1.28E-04,,,
6000,30432.35,-911.81,-98.554,4550,1970,36000,10,26,8,1.74E-23,6.0163,1.1999,2.06E-15,4.75E-02,4.35E-03,1.32E-17,3.5717,0.10854,1.32E-17,4.29E-04,1.17E-06,0,1.05E-03,9.38E-07,0,1.05E-02,9.38E-06,,,
6000,30756.05,-921.83,-99.538,4550,1970,36000,10,26,8,5.91E-24,6.0796,1.2116,2.63E-14,2.25E-02,2.18E-03,1.84E-18,3.607,0.10962,1.84E-18,7.40E-05,2.07E-07,0,1.87E-03,9.67E-07,0,1.87E-02,9.67E-06,,,
6000,31079.75,-931.85,-100.52,4550,1970,36000,10,26,8,3.23E-24,6.1429,1.2241,2.23E-14,2.22E-02,2.00E-03,1.35E-18,3.6423,0.11069,1.35E-18,4.22E-04,6.74E-07,0,5.89E-04,6.72E-07,0,5.89E-03,6.72E-06,,,
6000,31403.45,-941.87,-101.51,4550,1970,36000,10,26,8,2.69E-25,6.2062,1.2367,1.16E-14,2.11E-02,1.87E-03,4.01E-18,3.6776,0.11176,4.01E-18,2.85E-04,3.59E-07,0,4.45E-04,2.37E-07,0,4.45E-03,2.37E-06,,,
6000,31727.15,-951.89,-102.49,4550,1970,36000,10,26,8,1.13E-24,6.2695,1.2492,2.01E-14,2.04E-02,1.77E-03,3.86E-18,3.7129,0.11284,3.86E-18,2.87E-04,3.41E-07,0,4.49E-04,2.24E-07,0,4.49E-03,2.24E-06,,,
6000,32050.85,-961.91,-103.47,4550,1970,36000,10,26,8,7.90E-24,6.3329,1.2614,1.30E-15,9.85E-03,6.45E-04,5.91E-20,3.7482,0.11391,5.91E-20,1.26E-05,4.35E-08,0,1.92E-05,9.56E-09,0,1.92E-04,9.56E-08,,,
6000,32374.55,-971.93,-104.46,4550,1970,36000,10,26,8,5.55E-25,6.3962,1.2738,4.80E-14,2.33E-03,1.55E-04,4.97E-18,3.7836,0.11498,4.97E-18,2.16E-06,7.67E-09,0,0,0,0,1.29E-11,9.96E-15,,,
6000,32698.25,-981.95,-105.44,4550,1970,36000,10,26,8,2.09E-26,6.4595,1.2863,2.52E-17,3.76E-05,2.38E-06,0,3.8189,0.11605,0,1.50E-07,2.84E-10,0,2.77E-11,1.55E-14,0,2.77E-10,1.66E-13,,,
6000,33021.95,-991.97,-106.43,4550,1970,36000,10,26,8,2.68E-27,6.5228,1.2989,3.91E-18,3.72E-05,2.33E-06,0,3.8542,0.11713,0,2.15E-07,3.08E-10,0,1.33E-09,6.67E-13,0,1.33E-08,6.68E-12,,,
6000,33345.65,-1002,-107.41,4550,1970,36000,10,26,8,1.20E-26,6.5861,1.3115,3.90E-16,3.44E-06,1.99E-07,3.16E-20,3.8895,0.1182,3.16E-20,4.25E-09,1.08E-11,0,0,0,0,7.47E-12,5.09E-15,,,
6000,33669.35,-1012,-108.39,4550,1970,36000,10,26,8,2.33E-28,6.6494,1.3242,2.33E-19,7.79E-08,5.34E-09,0,3.9248,0.11927,0,3.06E-10,6.44E-13,0,2.77E-11,1.69E-14,0,2.77E-10,1.91E-13,,,
6000,33993.05,-1022,-109.38,4550,1970,36000,10,26,8,4.71E-31,6.7128,1.3368,4.64E-19,7.79E-08,5.10E-09,0,3.9601,0.12035,0,1.81E-10,4.52E-13,0,2.66E-10,1.35E-13,0,2.66E-09,1.36E-12,,,
6000,34316.75,-1032,-110.36,4550,1970,36000,10,26,8,1.12E-29,6.7761,1.3494,4.29E-16,5.16E-08,3.57E-09,1.37E-19,3.9954,0.12142,1.37E-19,8.30E-11,3.58E-13,0,4.79E-12,2.38E-15,0,4.79E-11,3.23E-14,,,
6000,34640.45,-1042.1,-111.35,4550,1970,36000,10,26,8,1.55E-29,6.8394,1.362,3.28E-18,9.44E-09,6.63E-10,0,4.0307,0.12249,0,8.95E-11,2.18E-13,0,1.46E-11,1.45E-14,0,1.46E-10,1.46E-13,,,
6000,34964.15,-1052.1,-112.33,4550,1970,36000,10,26,8,6.47E-32,6.9027,1.3746,4.54E-16,9.45E-09,6.72E-10,2.69E-20,4.066,0.12356,2.69E-20,1.71E-10,2.09E-13,0,2.24E-10,1.12E-13,0,2.24E-09,1.14E-12,,,
6000,35287.85,-1062.1,-113.31,4550,1970,36000,10,26,8,7.01E-32,6.966,1.3872,2.04E-17,9.44E-09,6.63E-10,0,4.1013,0.12464,0,1.17E-10,2.27E-13,0,0,0,0,9.28E-12,8.05E-15,,,
6000,35611.55,-1072.1,-114.3,4550,1970,36000,10,26,8,3.91E-31,7.0294,1.3998,4.98E-16,9.44E-09,6.75E-10,1.93E-20,4.1366,0.12571,3.23E-20,1.22E-10,2.25E-13,0,4.06E-11,2.02E-14,0,1.31E-09,6.58E-13,,,
6000,35935.25,-1082.1,-115.28,4550,1970,36000,10,26,8,2.28E-31,7.0927,1.4124,9.08E-19,9.42E-09,6.56E-10,0,4.1719,0.12678,0,3.56E-11,9.09E-14,0,7.16E-10,3.63E-13,0,7.16E-09,3.63E-12,,,
6000,36258.95,-1092.2,-116.27,4550,1970,36000,10,26,8,5.08E-31,7.156,1.425,3.46E-21,9.46E-09,6.66E-10,0,4.2072,0.12786,0,1.04E-10,1.62E-13,0,0,0,0,9.69E-12,8.60E-15,,,
6000,36582.65,-1102.2,-117.25,4550,1970,36000,10,26,8,5.03E-31,7.2193,1.4376,8.16E-16,9.44E-09,6.58E-10,4.19E-20,4.2425,0.12893,4.19E-20,2.18E-10,3.99E-13,0,2.56E-10,1.42E-13,0,2.56E-09,1.43E-12,,,
6000,36906.35,-1112.2,-118.23,4550,1970,36000,10,26,8,8.73E-33,7.2826,1.4502,3.03E-16,9.44E-09,6.43E-10,2.92E-20,4.2778,0.13,2.92E-20,1.16E-10,2.12E-13,0,7.67E-12,6.82E-15,0,8.03E-11,7.45E-14,,,
6000,37230.05,-1122.2,-119.22,4550,1970,36000,10,26,8,1.47E-30,7.3459,1.4629,8.01E-19,9.61E-09,6.75E-10,0,4.3131,0.13108,0,1.45E-10,2.72E-13,0,3.41E-12,1.70E-15,0,3.41E-11,2.41E-14,,,
6000,37553.75,-1132.2,-120.2,4550,1970,36000,10,26,8,3.55E-31,7.4093,1.4755,7.86E-19,9.62E-09,6.58E-10,0,4.3485,0.13215,0,3.73E-11,8.66E-14,0,7.53E-10,4.52E-13,0,7.53E-09,5.61E-12,,,
6000,37877.45,-1142.3,-121.18,4550,1970,36000,10,26,8,2.43E-31,7.4726,1.4881,8.17E-16,9.63E-09,6.81E-10,7.04E-20,4.3838,0.13322,7.04E-20,1.26E-10,2.26E-13,0,2.40E-12,1.19E-15,0,2.40E-11,1.97E-14,,,
6000,38201.15,-1152.3,-122.17,4550,1970,36000,10,26,8,3.17E-31,7.5359,1.5007,1.74E-18,9.61E-09,6.66E-10,0,4.4191,0.13429,0,3.65E-11,8.60E-14,0,6.90E-10,3.63E-13,0,6.90E-09,3.64E-12,,,
6000,38524.85,-1162.3,-123.15,4550,1970,36000,10,26,8,1.61E-30,7.5992,1.5133,1.79E-19,9.62E-09,6.65E-10,0,4.4544,0.13537,0,1.06E-10,1.47E-13,0,3.41E-12,3.86E-15,0,3.41E-11,5.43E-14,,,
6000,38848.55,-1172.3,-124.14,4550,1970,36000,10,26,8,4.33E-31,7.6625,1.5259,2.95E-19,9.62E-09,6.63E-10,0,4.4897,0.13644,0,1.70E-10,2.05E-13,0,2.25E-10,1.19E-13,0,2.25E-09,1.22E-12,,,
6000,39172.25,-1182.3,-125.12,4550,1970,36000,10,26,8,3.21E-32,7.7259,1.5385,8.94E-16,9.58E-09,6.51E-10,1.19E-19,4.525,0.13751,1.19E-19,8.69E-11,2.04E-13,0,2.64E-11,1.40E-14,0,2.64E-10,1.48E-13,,,
6000,39495.95,-1192.4,-126.1,4550,1970,36000,10,26,8,3.66E-31,7.7892,1.5511,3.93E-19,9.62E-09,6.56E-10,0,4.5603,0.13859,0,9.88E-11,2.04E-13,0,5.64E-12,6.29E-15,0,8.18E-11,8.07E-14,,,
6000,39819.65,-1202.4,-127.09,4550,1970,36000,10,26,8,1.32E-31,7.8525,1.5637,1.04E-15,9.62E-09,6.67E-10,0,4.5956,0.13966,0,1.94E-10,2.24E-13,0,2.60E-10,1.41E-13,0,2.84E-09,1.56E-12,,,
6000,40143.35,-1212.4,-128.07,4550,1970,36000,10,26,8,1.84E-32,7.9158,1.5763,2.04E-17,9.57E-09,6.53E-10,0,4.6309,0.14073,0,8.54E-11,1.92E-13,0,2.28E-11,1.67E-14,0,3.58E-10,2.45E-13,,,
6000,40467.05,-1222.4,-129.06,4550,1970,36000,10,26,8,1.04E-31,7.9791,1.5889,6.57E-20,9.61E-09,6.67E-10,0,4.6662,0.14181,0,9.54E-11,2.01E-13,0,2.77E-11,1.41E-14,0,2.77E-10,1.85E-13,,,
6000,40790.75,-1232.4,-130.04,4550,1970,36000,10,26,8,2.78E-31,8.0424,1.6016,2.04E-18,9.61E-09,6.60E-10,0,4.7015,0.14288,0,1.90E-10,2.12E-13,0,2.59E-10,1.32E-13,0,2.59E-09,1.33E-12,,,
6000,41114.45,-1242.5,-131.02,4550,1970,36000,10,26,8,2.81E-31,8.1058,1.6142,9.84E-17,9.57E-09,6.55E-10,2.56E-20,4.7368,0.14395,2.56E-20,9.04E-11,1.95E-13,0,3.07E-12,2.02E-15,0,3.59E-11,3.58E-14,,,
